ball,2,2,-0.63,3.405,3.66,1.75
foul,3,2,-0.039,1.597,3.73,1.74
hit_into_play,3,2,0.848,1.836,3.73,1.74
hit_into_play,0,0,0.419,2.198,3.73,1.74
foul,0,0,0.47,2.81,3.73,1.73
ball,0,1,-0.44,4.19,3.78,1.73
ball,1,1,0.32,3.85,3.81,1.73
ball,2,1,-0.88,4.05,3.73,1.73
swinging_strike,3,1,-0.47,3.4,3.73,1.73
foul,3,2,-0.13,2.97,3.73,1.73
swinging_strike,3,2,-1.35,3.21,3.73,1.73
called_strike,0,0,-0.53,3.12,3.81,1.73
ball,0,1,0.97,2.25,3.81,1.73
called_strike,1,1,0.74,2.61,3.81,1.88
swinging_strike,1,2,0.28,3.02,3.73,1.73
called_strike,0,0,-1.08,2.15,3.68,1.65
ball,0,1,-0.1,1.28,3.81,1.75
ball,1,1,-1.09,2.69,3.74,1.65
hit_into_play,2,1,0.33,1.89,3.73,1.73
ball,0,0,0.95,1.52,3.85,1.73
swinging_strike,1,0,0.23,1.5,3.73,1.73
ball,1,1,1.49,2.35,3.81,1.73
ball,2,1,0.85,1.63,3.85,1.73
hit_into_play,3,1,0.74,2.31,3.73,1.73
called_strike,0,0,-0.378,3.133,3.68,1.73
called_strike,0,1,0.008,2.837,3.72,1.73
ball,0,2,-1.026,1.466,3.73,1.73
ball,1,2,1.273,0.22,3.45,1.69
ball,2,2,-1.711,2.436,3.62,1.73
ball,3,2,-1.285,3.465,3.73,1.73
ball,0,0,0.927,2.806,3.68,1.75
blocked_ball,1,0,0.786,0.804,3.65,1.73
hit_into_play,2,0,0.202,3.024,3.73,1.73
ball,0,0,1.23,2.065,3.73,1.73
ball,1,0,-1.632,4.02,3.73,1.73
swinging_strike,2,0,0.248,3.353,3.73,1.73
foul,2,1,-0.641,1.393,3.73,1.73
ball,2,2,1.746,1.133,3.65,1.73
ball,3,2,0.887,2.737,3.73,1.73
ball,0,0,1.037,1.82,3.62,1.73
hit_into_play,1,0,0.657,2.082,3.73,1.73
foul,0,0,-0.19,2.994,3.73,1.73
hit_into_play_score,0,1,-0.487,2.407,3.73,1.73
foul,0,0,-0.144,2.032,3.73,1.73
ball,0,1,0.406,1.299,3.73,1.73
called_strike,1,1,0.539,2.131,3.73,1.73
ball,1,2,-0.856,2.322,3.73,1.73
ball,2,2,-0.996,-0.047,3.73,1.73
foul,3,2,-0.492,2.105,3.73,1.73
hit_into_play_no_out,3,2,0.286,2.916,3.73,1.73
called_strike,0,0,-0.711,1.586,3.73,1.73
ball,0,1,-1.291,1.582,3.73,1.73
ball,1,1,-1.853,1.478,3.73,1.73
called_strike,2,1,-0.809,1.695,3.73,1.73
ball,2,2,-0.961,1.24,3.73,1.73
hit_into_play,3,2,-0.411,2.648,3.73,1.73
foul,0,0,-0.606,2.782,3.73,1.73
swinging_strike,0,1,0.935,2.333,3.73,1.73
ball,0,2,-0.239,1.202,3.73,1.73
called_strike,1,2,0.404,2.854,3.73,1.73
ball,0,0,-1.117,3.323,3.81,1.72
foul,1,0,-0.686,2.347,3.72,1.72
ball,1,1,0.383,4.179,3.72,1.72
swinging_strike,2,1,-0.671,1.576,3.72,1.72
ball,2,2,0.576,0.175,3.68,1.79
ball,3,2,-1.549,1.349,3.61,1.65
ball,0,0,-1.206,1.437,3.71,1.69
swinging_strike,1,0,0.006,3.492,3.72,1.72
ball,1,1,0.652,1.039,3.75,1.69
ball,2,1,-1.115,3.339,3.72,1.66
swinging_strike,3,1,-0.319,2.814,3.72,1.72
called_strike,3,2,-0.267,1.584,3.72,1.72
called_strike,0,0,0.507,2.495,3.78,1.72
ball,0,1,-1.46,3.336,3.75,1.72
ball,1,1,-0.604,4.528,3.75,1.76
foul,2,1,-0.47,1.827,3.72,1.72
foul_tip,2,2,-0.727,1.829,3.72,1.72
hit_into_play,0,0,-0.65,1.41,3.72,1.72
ball,0,0,1.33,2.432,3.69,1.66
swinging_strike,1,0,-0.337,3.289,3.74,1.73
foul,1,1,-0.079,2.68,3.74,1.73
hit_into_play,1,2,-1.265,1.854,3.74,1.73
called_strike,0,0,-0.768,2.26,3.61,1.69
ball,0,1,-1.077,2.174,3.58,1.69
hit_into_play_no_out,1,1,-0.433,2.136,3.74,1.73
ball,0,0,1.11,3.987,3.65,1.76
called_strike,1,0,-0.807,2.545,3.71,1.66
ball,1,1,-1.089,3.67,3.72,1.72
called_strike,2,1,0.423,2.281,3.71,1.72
foul,2,2,0.11,3.179,3.74,1.73
hit_into_play_no_out,2,2,-0.441,2.406,3.74,1.73
called_strike,0,0,-0.626,1.886,3.58,1.76
called_strike,0,1,0.979,2.797,3.71,1.75
ball,0,2,0.067,1.591,3.38,1.72
swinging_strike,1,2,-0.254,1.865,3.74,1.73
called_strike,0,0,0.612,1.661,3.73,1.72
ball,0,1,-1.541,3.02,3.73,1.72
ball,1,1,1.794,3.612,3.73,1.72
ball,2,1,1.245,3.178,3.73,1.72
swinging_strike,3,1,-0.081,2.773,3.73,1.72
hit_into_play,3,2,-0.036,2.147,3.73,1.72
called_strike,0,0,-0.156,1.849,3.73,1.72
hit_into_play,0,1,0.151,1.786,3.73,1.72
called_strike,0,0,-0.827,2.811,3.73,1.72
called_strike,0,1,-0.545,1.735,3.73,1.72
ball,0,2,-1.297,3.961,3.73,1.72
foul,1,2,0.129,3.702,3.73,1.72
hit_into_play,1,2,-0.551,1.371,3.73,1.72
ball,0,0,-1.312,3.195,3.73,1.72
called_strike,1,0,-0.831,2.255,3.73,1.72
foul,1,1,-0.81,2.609,3.73,1.72
ball,1,2,-1,3.17,3.73,1.72
called_strike,2,2,-1.135,2.627,3.73,1.58
called_strike,0,0,-0.242,3.492,3.73,1.72
ball,0,1,0.867,2.333,3.73,1.72
ball,1,1,-0.168,1.423,3.73,1.72
hit_into_play,2,1,-0.929,2.555,3.73,1.72
called_strike,0,0,-0.18,1.66,3.57,1.72
hit_into_play,0,1,-0.34,1.83,3.72,1.72
ball,0,0,-1.51,2.11,3.77,1.75
foul,1,0,-1.18,2.44,3.72,1.72
ball,1,1,1.54,2.11,3.77,1.72
ball,2,1,0.76,1.53,3.84,1.72
ball,3,1,0.5,1.46,3.81,1.72
called_strike,0,0,-0.4,1.94,3.64,1.72
ball,0,1,-0.94,1.53,3.74,1.72
ball,1,1,-0.46,1.52,3.87,1.91
hit_into_play,2,1,-0.71,3.46,3.72,1.72
swinging_strike,0,0,-0.67,2.27,3.72,1.72
ball,0,1,-1.48,1.29,3.84,1.72
hit_into_play,1,1,0.36,2.66,3.72,1.72
called_strike,0,0,-1.14,1.96,3.73,1.72
called_strike,0,1,-0.39,2.63,3.9,1.72
blocked_ball,0,2,-1.43,1.06,3.53,1.72
blocked_ball,1,2,-3.08,0.39,3.8,1.72
hit_into_play_score,2,2,-0.53,1.85,3.72,1.72
ball,0,0,-0.695,1.509,3.67,1.6
ball,1,0,-1.273,2.852,3.56,1.6
hit_into_play,2,0,-0.038,1.968,3.71,1.72
foul,0,0,0.114,2.712,3.71,1.72
swinging_strike,0,1,-0.302,1.385,3.71,1.72
foul,0,2,-0.568,2.453,3.71,1.72
foul,0,2,0.304,2.727,3.71,1.72
swinging_strike,0,2,-1.105,2.66,3.71,1.72
ball,0,0,-0.205,3.657,3.71,1.72
foul,1,0,0.072,1.957,3.71,1.72
ball,1,1,1.656,1.824,3.71,1.72
hit_into_play,2,1,-0.506,1.686,3.71,1.72
hit_into_play,0,0,0.711,2.858,3.71,1.72
called_strike,0,0,0.63,2.682,3.55,1.72
blocked_ball,0,1,-1.221,0.649,3.61,1.72
swinging_strike,1,1,-0.519,2.881,3.72,1.72
foul,1,2,-0.886,3.43,3.72,1.72
foul,1,2,-0.313,1.644,3.72,1.72
ball,1,2,-0.926,1.044,3.62,1.72
blocked_ball,2,2,-0.916,0.474,3.61,1.72
ball,3,2,0.564,3.624,3.47,1.72
hit_into_play_no_out,0,0,-0.587,2.64,3.72,1.72
hit_into_play,0,0,0.395,2.519,3.72,1.72
foul,0,0,0.61,1.664,3.72,1.72
hit_into_play,0,1,-0.988,2.347,3.72,1.72
ball,0,0,1.306,2.324,3.72,1.72
ball,1,0,0.977,1.357,3.72,1.72
called_strike,2,0,-0.15,1.554,3.72,1.72
called_strike,2,1,-0.904,2.273,3.72,1.72
ball,2,2,1.358,3.31,3.72,1.72
foul,3,2,-0.392,2.178,3.72,1.72
foul,3,2,0.294,1.488,3.72,1.72
hit_into_play_no_out,3,2,-0.002,3.301,3.72,1.72
called_strike,0,0,-0.66,2.399,3.72,1.72
ball,0,1,1.099,1.368,3.72,1.72
called_strike,1,1,-0.057,1.513,3.72,1.62
ball,1,2,-1.929,3.236,3.72,1.72
swinging_strike,2,2,0.618,1.55,3.72,1.72
foul,0,0,-0.771,2.201,3.72,1.72
ball,0,1,1.454,2.411,3.72,1.72
called_strike,1,1,-0.442,2.085,3.72,1.72
ball,1,2,0.915,0.815,3.72,1.72
called_strike,0,0,-0.68,2.003,3.72,1.72
called_strike,0,1,-0.571,2.021,3.72,1.72
ball,0,2,1.133,0.166,3.72,1.72
foul,1,2,-0.213,2.284,3.72,1.72
ball,1,2,0.548,0.156,3.72,1.72
foul,2,2,0.411,1.939,3.72,1.72
foul,2,2,-0.747,2.564,3.72,1.72
foul,2,2,0.801,1.947,3.72,1.72
ball,2,2,-1.421,1.21,3.72,1.72
called_strike,3,2,-0.598,1.854,3.72,1.72
called_strike,0,0,0.542,2.442,3.72,1.72
foul,0,1,0.787,1.552,3.72,1.72
called_strike,0,2,0.88,2.804,3.72,1.72
hit_into_play_no_out,0,0,0.108,2.37,3.71,1.72
ball,0,0,-1.37,2.547,3.71,1.72
ball,1,0,-1.699,1.978,3.71,1.72
foul,2,0,0.749,2.237,3.71,1.72
foul,2,1,0.273,2.549,3.71,1.72
ball,2,2,1.097,2.101,3.71,1.72
foul,3,2,-0.081,1.031,3.71,1.72
foul,3,2,-0.303,2.298,3.71,1.72
foul,3,2,0.099,2.447,3.71,1.72
hit_into_play_no_out,3,2,0.185,3.106,3.71,1.72
ball,0,0,-2.095,3.138,3.71,1.72
ball,1,0,-0.972,3.542,3.71,1.72
called_strike,2,0,0.51,2.644,3.71,1.72
called_strike,2,1,-0.624,2.879,3.71,1.72
called_strike,2,2,0.88,2.599,3.71,1.72
ball,0,0,-0.524,1.514,3.71,1.72
foul,1,0,-0.318,2.332,3.71,1.72
ball,1,1,-1.168,2.309,3.71,1.72
ball,2,1,0.008,0.988,3.71,1.72
swinging_strike,3,1,0.731,1.575,3.71,1.72
hit_into_play,3,2,0.054,2.017,3.71,1.72
hit_into_play,0,0,0.258,3.001,3.72,1.73
ball,0,0,-1.093,2.768,3.72,1.73
foul,1,0,-0.581,2.91,3.72,1.73
called_strike,1,1,0.645,3.235,3.72,1.73
foul,1,2,-0.531,2.449,3.72,1.73
foul,1,2,0.091,3.261,3.72,1.73
ball,1,2,-0.555,0.6,3.72,1.73
foul,2,2,0.104,3.305,3.72,1.73
hit_into_play_no_out,2,2,1.085,2.049,3.72,1.73
ball,0,0,-0.455,4.211,3.72,1.73
ball,1,0,-0.361,4.701,3.72,1.73
hit_into_play,2,0,0.269,3.68,3.72,1.73
called_strike,0,0,0.572,3.263,3.72,1.73
ball,0,1,-0.098,1.433,3.72,1.73
ball,1,1,1.456,1.785,3.72,1.73
hit_into_play,2,1,0.682,2.586,3.72,1.73
hit_into_play_no_out,0,0,-0.304,1.919,3.72,1.73
hit_into_play,0,0,-0.159,2.029,3.72,1.73
ball,0,0,1.186,0.905,3.71,1.73
ball,1,0,0.383,4.401,3.75,1.73
hit_into_play,2,0,-0.567,2.759,3.72,1.73
ball,0,0,-0.466,3.619,3.68,1.73
ball,1,0,-1.071,1.482,3.68,1.73
foul,2,0,-0.333,3.211,3.72,1.73
ball,2,1,0.939,4.056,3.68,1.73
foul,3,1,-0.785,2.095,3.72,1.73
swinging_strike,3,2,-0.258,3.261,3.72,1.73
foul,0,0,0.69,1.659,3.72,1.73
hit_into_play,0,1,0.619,2.683,3.72,1.73
ball,0,0,-1.712,1.833,3.54,1.73
ball,1,0,0.26,1.205,3.41,1.73
ball,2,0,0.049,1.139,3.64,1.73
called_strike,3,0,-0.891,1.947,3.5,1.73
ball,3,1,0.031,1.569,3.57,1.73
called_strike,0,0,0.374,2.408,3.63,1.73
hit_into_play,0,1,0.669,2.822,3.72,1.73
called_strike,0,0,0.961,2.782,3.4,1.73
foul,0,1,1.214,2.695,3.72,1.73
ball,0,2,3.391,4.309,3.5,1.73
foul,1,2,-1.184,2.533,3.72,1.73
foul,1,2,0.474,3.343,3.72,1.73
hit_into_play,1,2,0.093,2.248,3.72,1.73
called_strike,0,0,-0.408,1.919,3.66,1.73
hit_into_play,0,1,0.005,1.355,3.72,1.73
hit_into_play,0,0,-0.225,2.752,3.72,1.73
called_strike,0,0,0.067,2.141,3.48,1.73
hit_into_play,0,1,-0.056,1.638,3.72,1.73
hit_into_play,0,0,0.911,2.763,3.72,1.73
ball,0,0,-0.179,1.26,3.75,1.86
called_strike,1,0,0.522,1.879,3.75,1.73
blocked_ball,1,1,-1.36,0.452,3.71,1.82
foul,2,1,-0.15,1.877,3.72,1.73
blocked_ball,2,2,-1.353,0.675,3.62,1.73
blocked_ball,3,2,-1.118,0.168,3.72,1.73
called_strike,0,0,-0.242,2.899,3.51,1.73
ball,0,1,2.069,1.266,3.64,1.73
foul,1,1,0.094,1.781,3.72,1.73
ball,1,2,1.506,0.852,3.47,1.73
hit_into_play_score,2,2,0.6,2.073,3.72,1.73
called_strike,0,0,-0.916,3.094,3.64,1.81
ball,0,1,-0.896,1.425,3.7,1.73
hit_into_play,1,1,0.556,2.818,3.72,1.73
ball,0,0,1.054,3.334,3.69,1.73
ball,1,0,-1.282,3.643,3.72,1.73
called_strike,2,0,-0.565,2.703,3.69,1.73
hit_into_play,2,1,-0.608,2.654,3.72,1.73
called_strike,0,0,-0.743,2.619,3.62,1.83
called_strike,0,1,0.087,3.063,3.72,1.73
foul,0,2,0.015,1.348,3.72,1.73
ball,0,2,-2.26,4.753,3.62,1.73
blocked_ball,1,2,-0.395,0.538,3.66,1.73
ball,2,2,-0.838,4.036,3.62,1.73
called_strike,3,2,-0.576,3.388,3.66,1.73
ball,0,0,0.731,1.727,3.66,1.73
ball,1,0,1.284,1.757,3.63,1.77
ball,2,0,1.256,2.77,3.59,1.7
called_strike,3,0,-0.675,1.563,3.53,1.67
hit_into_play_no_out,3,1,0.666,1.809,3.71,1.74
blocked_ball,0,0,1.412,0.867,3.58,1.82
called_strike,1,0,-0.775,2.827,3.68,1.79
ball,1,1,-0.249,1.632,3.58,1.69
foul,2,1,0.705,2.624,3.71,1.74
hit_into_play_score,2,2,0.712,1.73,3.71,1.74
called_strike,0,0,-0.07,2.506,3.46,1.73
ball,0,1,-0.712,3.375,3.62,1.66
ball,1,1,-0.644,1.569,3.65,1.73
called_strike,2,1,0.241,3.241,3.65,1.63
foul,2,2,0.191,2.797,3.71,1.74
ball,2,2,0.856,3.268,3.39,1.62
ball,3,2,1.438,4.056,3.42,1.6
ball,0,0,1.27,2.698,3.71,1.72
foul,1,0,-0.211,3.366,3.71,1.74
ball,1,1,1.329,2.524,3.78,1.72
hit_into_play,2,1,0.743,2.375,3.71,1.74
hit_by_pitch,0,0,2.542,3.532,3.7,1.74
foul,0,0,-0.78,3.183,3.7,1.74
ball,0,1,1.346,1.182,3.7,1.74
swinging_strike,1,1,-0.258,1.885,3.7,1.74
ball,1,2,-0.591,-0.196,3.7,1.74
hit_into_play,2,2,-0.344,2.928,3.7,1.74
ball,0,0,0.305,1.19,3.7,1.74
ball,1,0,0.762,1.355,3.7,1.74
swinging_strike,2,0,-0.721,2.977,3.7,1.74
hit_into_play_no_out,2,1,-0.394,2.008,3.7,1.74
called_strike,0,0,-0.78,2.046,3.7,1.74
ball,0,1,-1.928,1.243,3.7,1.74
swinging_strike,1,1,-0.201,2.711,3.7,1.74
foul,1,2,0.748,2.633,3.7,1.74
ball,1,2,-0.8238,2.9566,3.4675,1.6451
ball,2,2,-0.894,2.914,3.7,1.74
ball,0,0,-0.706,1.38,3.7,1.74
ball,1,0,0.956,3.868,3.7,1.74
hit_into_play,2,0,-0.812,2.622,3.7,1.74
ball,0,0,-0.981,3.316,3.64,1.64
called_strike,1,0,0.691,2.586,3.67,1.74
ball,1,1,0.859,3.414,3.75,1.74
hit_into_play_score,2,1,0.391,1.641,3.7,1.74
hit_into_play_score,0,0,-0.493,1.646,3.7,1.74
ball,0,0,-0.918,1.746,3.84,1.74
ball,1,0,0.28,1.363,3.7,1.73
called_strike,2,0,-0.64,2.131,3.52,1.7
swinging_strike,2,1,-0.33,2.484,3.7,1.74
hit_into_play,2,2,0.835,3.23,3.7,1.74
called_strike,0,0,0.38,2.536,3.64,1.64
ball,0,1,-1.474,1.761,3.7,1.7
called_strike,1,1,-0.581,2.561,3.66,1.7
swinging_strike,1,2,-0.048,2.232,3.7,1.74
foul,0,0,0.386,3.107,3.7,1.74
ball,0,1,-1.321,3.878,3.75,1.74
swinging_strike,1,1,-0.536,1.399,3.7,1.74
swinging_strike,1,2,-0.156,3.732,3.7,1.74
ball,0,0,-0.991,1.713,3.72,1.73
called_strike,1,0,-0.037,3.22,3.72,1.73
ball,1,1,0.91,3.326,3.72,1.73
ball,2,1,0.044,1.341,3.72,1.56
hit_into_play_no_out,3,1,-0.104,2.344,3.63,1.56
hit_into_play,0,0,1.038,2.207,3.63,1.56
hit_into_play,0,0,-0.471,3.089,3.63,1.56
called_strike,0,0,0.222,2.412,3.63,1.56
called_strike,0,1,-0.338,2.235,3.63,1.56
ball,0,2,1.013,4.5,3.63,1.56
swinging_strike_blocked,1,2,-0.594,0.88,3.63,1.56
blocked_ball,0,0,-1.542,0.533,3.63,1.56
foul,1,0,0.299,1.999,3.63,1.56
hit_into_play_score,1,1,0.553,2.401,3.63,1.56
called_strike,0,0,-0.036,3.072,3.63,1.56
ball,0,1,-0.962,4.268,3.63,1.56
hit_into_play_no_out,1,1,-0.351,2.982,3.63,1.56
called_strike,0,0,-0.731,3.097,3.62,1.72
ball,0,1,0.072,3.753,3.76,1.72
ball,1,1,1.421,2.526,3.69,1.72
hit_into_play,2,1,0.312,2.507,3.69,1.72
ball,0,0,0.189,0.844,3.74,1.77
hit_into_play,1,0,0.311,2.951,3.69,1.72
intent_ball,0,0,-4.096,3.333,3.81,1.87
intent_ball,1,0,-4.785,4.297,3.69,1.72
intent_ball,2,0,-4.185,4.937,3.74,1.72
intent_ball,3,0,-3.398,4.391,3.81,1.92
foul,0,0,0.988,1.324,3.69,1.72
blocked_ball,0,1,-1.972,-0.139,3.57,1.72
foul,1,1,-0.129,1.826,3.69,1.72
ball,1,2,0.311,1.361,3.69,1.72
swinging_strike,2,2,-0.534,0.94,3.69,1.72
ball,0,0,1.681,1.965,3.6,1.72
called_strike,1,0,-0.485,1.568,3.64,1.72
hit_into_play,1,1,0.35,2.503,3.69,1.72
called_strike,0,0,0.284,2.195,3.71,1.7
ball,0,1,-1.051,2.214,3.71,1.7
ball,1,1,1.382,2.549,3.71,1.7
ball,2,1,0.308,0.027,3.71,1.7
called_strike,3,1,-0.496,2.167,3.71,1.7
ball,3,2,1.485,0.71,3.71,1.7
called_strike,0,0,0.323,1.669,3.71,1.7
swinging_strike,0,1,-0.656,2.326,3.71,1.7
ball,0,2,-1.662,1.676,3.71,1.7
foul,1,2,0.587,1.439,3.71,1.7
foul,1,2,0.864,2.943,3.71,1.7
ball,1,2,1.213,1.846,3.71,1.7
ball,2,2,1.818,1.965,3.71,1.7
ball,3,2,0.983,2.594,3.71,1.7
called_strike,0,0,-0.707,1.488,3.73,1.61
called_strike,0,1,0.342,2.565,3.7,1.7
blocked_ball,0,2,-0.015,0.7,3.71,1.7
ball,1,2,1.509,1.677,3.64,1.7
foul,2,2,-0.272,1.529,3.71,1.7
hit_into_play_score,2,2,-0.462,1.94,3.71,1.7
swinging_strike,0,0,0.081,2.078,3.71,1.7
swinging_strike,0,1,-0.451,1.331,3.71,1.7
ball,0,2,-2.226,2.754,3.71,1.7
ball,1,2,-0.899,1.533,3.71,1.7
ball,2,2,0.902,4.437,3.71,1.7
swinging_strike,3,2,-0.132,2.431,3.71,1.7
foul,0,0,-0.285,2.332,3.71,1.72
ball,0,1,-0.722,4.037,3.78,1.72
ball,1,1,-0.841,0.977,3.71,1.69
called_strike,2,1,0.181,2.979,3.88,1.72
ball,2,2,1.22,2.313,3.71,1.69
ball,3,2,-0.994,3.83,3.75,1.66
foul,0,0,0.13,3.412,3.71,1.72
ball,0,1,0.675,1.111,3.85,1.7
hit_into_play,1,1,0.095,3.192,3.71,1.72
hit_into_play_score,0,0,-0.157,2.139,3.71,1.72
ball,0,0,1.019,2.476,3.62,1.66
swinging_strike,1,0,-0.997,2.997,3.71,1.72
ball,1,1,-0.462,0.553,3.78,1.66
foul,2,1,0.545,2.202,3.71,1.72
ball,2,2,0.278,4.226,3.65,1.72
ball,3,2,0.186,1.369,3.59,1.56
foul,0,0,0.546,3.168,3.71,1.72
ball,0,1,-1.692,2.441,3.75,1.76
ball,1,1,0.016,0.734,3.65,1.69
ball,2,1,-1.343,2.434,3.58,1.66
ball,3,1,-1.594,3.167,3.48,1.62
ball,0,0,-1.568,3.308,3.46,1.6
ball,1,0,-0.925,3.428,3.59,1.7
called_strike,2,0,-0.67,3.222,3.66,1.7
ball,2,1,1.919,2.692,3.66,1.7
called_strike,3,1,-0.185,1.945,3.59,1.7
foul,3,2,0.146,1.683,3.71,1.7
swinging_strike,3,2,0.375,3.246,3.71,1.7
called_strike,0,0,0.574,2.839,3.78,1.95
ball,0,1,-0.822,0.915,3.71,1.7
ball,1,1,1.398,2.932,3.71,1.86
ball,2,1,-0.322,1.212,3.68,1.79
hit_into_play,3,1,0.709,1.341,3.71,1.7
ball,0,0,-0.997,2.536,3.75,1.76
called_strike,1,0,0.729,2.825,3.69,1.7
hit_into_play_no_out,1,1,0.677,2.474,3.71,1.7
called_strike,0,0,-0.929,1.848,3.72,1.7
hit_into_play_no_out,0,1,-0.308,1.871,3.71,1.7
ball,0,0,1.917,2.022,3.71,1.83
ball,1,0,-1.31,1.497,3.71,1.7
swinging_strike,2,0,-0.825,1.944,3.71,1.7
ball,2,1,-1.899,1.01,3.55,1.65
ball,3,1,-0.795,3.982,3.71,1.7
swinging_strike,0,0,-0.881,1.433,3.71,1.7
called_strike,0,1,-1.031,1.461,3.58,1.69
hit_into_play,0,2,0.033,2.923,3.71,1.7
called_strike,0,0,0.34,2.771,3.49,1.7
foul,0,1,-0.211,1.873,3.71,1.7
hit_into_play,0,2,0.396,0.958,3.71,1.7
called_strike,0,0,0.529,1.965,3.43,1.7
ball,0,1,0.982,0.59,3.49,1.7
called_strike,1,1,-0.478,1.916,3.71,1.7
swinging_strike,1,2,0.58,1.642,3.71,1.7
ball,0,0,-1.191,2.685,3.55,1.79
ball,1,0,-1.281,3.402,3.71,1.71
called_strike,2,0,-0.62,3.168,3.71,1.71
foul,2,1,-1.005,2.275,3.71,1.71
ball,2,2,-1.416,2.917,3.48,1.63
ball,3,2,0.762,1.424,3.62,1.71
hit_into_play_score,0,0,-0.259,2.115,3.71,1.71
hit_into_play_score,0,0,0.018,1.351,3.71,1.71
hit_into_play_score,0,0,1.019,1.87,3.71,1.71
hit_into_play,0,0,-0.064,1.483,3.71,1.71
called_strike,0,0,-0.085,2.385,3.62,1.76
hit_into_play_no_out,0,1,-0.823,2.498,3.7,1.71
foul,0,0,-0.051,1.846,3.7,1.71
ball,0,1,2.213,2.135,3.56,1.77
ball,1,1,1.373,2.792,3.5,1.61
called_strike,2,1,-0.78,2.089,3.56,1.77
ball,2,2,1.601,1.389,3.4,1.61
foul,3,2,-0.035,2.299,3.7,1.71
hit_into_play,3,2,0.605,2.213,3.7,1.71
called_strike,0,0,0.393,1.672,3.61,1.51
ball,0,1,0.123,3.341,3.6,1.7
called_strike,1,1,0.993,2.578,3.54,1.74
ball,1,2,-1.924,1.945,3.41,1.62
foul,2,2,-0.993,1.563,3.7,1.71
foul,2,2,0.96,2.546,3.7,1.71
hit_into_play,2,2,-0.093,1.789,3.7,1.71
ball,0,0,1.049,3.752,3.66,1.73
called_strike,1,0,0.38,2.954,3.64,1.72
swinging_strike,1,1,-0.425,2.166,3.7,1.71
swinging_strike,1,2,-1.205,1.709,3.7,1.71
foul,0,0,-0.964,2.524,3.7,1.71
hit_into_play,0,1,0.411,2.038,3.7,1.71
called_strike,0,0,-0.352,1.685,3.38,1.66
ball,0,1,-0.969,1.343,3.58,1.71
foul,1,1,-0.495,1.595,3.7,1.71
ball,1,2,1.644,1.792,3.38,1.71
ball,2,2,1.224,2.251,3.35,1.64
hit_into_play_no_out,3,2,-0.173,1.665,3.7,1.71
ball,0,0,-0.468,3.739,3.6,1.83
called_strike,1,0,0.168,1.919,3.6,1.75
ball,1,1,-0.189,1.192,3.55,1.71
hit_into_play,2,1,-1.05,2.414,3.47,1.71
foul,0,0,0.195,2.242,3.47,1.71
ball,0,1,-1.613,3.99,3.68,1.8
called_strike,1,1,0.06,2.176,3.68,1.85
hit_into_play,1,2,0.248,0.99,3.47,1.71
ball,0,0,-1.022,1.168,3.6,1.82
called_strike,1,0,-0.684,1.688,3.49,1.71
hit_into_play,1,1,0.055,2.126,3.49,1.71
ball,0,0,1.305,1.195,3.54,1.71
hit_into_play,1,0,-0.255,1.644,3.49,1.71
intent_ball,0,0,-4.797,4.278,3.68,1.71
intent_ball,1,0,-5.084,4.772,3.71,1.71
intent_ball,2,0,-4.712,4.112,3.71,1.71
intent_ball,3,0,-4.532,5.102,3.73,1.71
foul,0,0,-0.757,1.164,3.49,1.71
ball,0,1,-0.607,0.716,3.62,1.71
ball,1,1,-0.655,0.807,3.59,1.71
called_strike,2,1,-0.391,3.448,3.65,1.71
swinging_strike,2,2,-0.545,2.672,3.49,1.71
ball,0,0,0.364,0.979,3.71,1.74
ball,1,0,0.848,0.877,3.62,1.71
ball,2,0,-1.631,1.492,3.68,1.71
called_strike,3,0,0.348,2.005,3.68,1.71
hit_into_play,3,1,-0.577,1.35,3.49,1.71
ball,0,0,-1.439,2.148,3.69,1.72
called_strike,1,0,-0.979,2.379,3.36,1.57
ball,1,1,1.328,-0.366,3.36,1.57
swinging_strike,2,1,-1.184,1.618,3.36,1.57
called_strike,2,2,0.345,2.345,3.36,1.57
ball,0,0,-1.102,1.669,3.36,1.57
swinging_strike,1,0,-0.744,1.482,3.36,1.57
ball,1,1,-1.044,0.107,3.36,1.57
hit_into_play_score,2,1,-1.082,2.554,3.36,1.57
called_strike,0,0,-0.41,2.908,3.36,1.57
foul_tip,0,1,0.263,2.383,3.36,1.57
ball,0,2,-1.383,0.291,3.36,1.57
ball,1,2,-1.272,1.775,3.36,1.57
foul,2,2,-0.342,2.48,3.36,1.57
ball,2,2,-1.581,0.884,3.36,1.57
foul,3,2,-0.555,3.181,3.36,1.57
hit_into_play_no_out,3,2,-0.807,2.98,3.36,1.57
ball,0,0,0.106,1.136,3.36,1.57
called_strike,1,0,-0.196,1.494,3.36,1.57
ball,1,1,1.375,0.758,3.36,1.57
called_strike,2,1,0.78,2.006,3.36,1.57
ball,2,2,0.355,0.734,3.36,1.57
called_strike,3,2,-0.68,1.708,3.36,1.57
called_strike,0,0,-0.504,1.444,3.61,1.72
hit_into_play,0,1,0.6,1.688,3.43,1.72
called_strike,0,0,-1.115,1.964,3.71,1.72
ball,0,1,-1.411,2.108,3.71,1.82
swinging_strike,1,1,-0.143,1.955,3.43,1.72
foul,1,2,0.086,1.882,3.43,1.72
hit_into_play,1,2,-0.326,2.112,3.43,1.72
ball,0,0,-1.34,1.165,3.76,1.8
ball,1,0,-0.975,0.889,3.57,1.68
